"GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Psenen",0.231460000000001,11.92469,2.85064201361586,0.0128425021381075,0.0528993883284761,-3.88363817065188
"Sugp1",-0.243580000000001,10.39715,-2.84952468934254,0.0128708267673308,0.053003729269555,-3.88578144543653
"Fbxo34",-0.226974,8.792807,-2.84945454321819,0.0128726070409218,0.053003729269555,-3.88591599390759
"Edf1",0.330260000000001,11.33721,2.84919968140967,0.0128790773372417,0.0530205397387446,-3.88640484140981
"Hdac1",0.449124,9.60477,2.84831319694664,0.0129016077605197,0.053103447994458,-3.88810510837005
"Ppil2",-0.240199999999999,10.77626,-2.84751638425275,0.0129218920832465,0.0531756858283432,-3.88963326822845
"Txndc17",0.23782,10.82933,2.84743571448761,0.0129239474203174,0.0531756858283432,-3.88978797377531
"Gm19505",-0.260006,7.801613,-2.84624437683066,0.0129543381204083,0.0532809839418016,-3.89207254466113
"Mphosph9",-0.259758,8.595081,-2.84520058260979,0.0129810225572811,0.0533808494272191,-3.89407397325939
"Oas1f",-0.270384000000001,8.01887,-2.84506860341389,0.0129844004169608,0.053384853852811,-3.89432702377308
"Tmem194",-0.635908,7.576618,-2.84451370992573,0.0129986117163699,0.0534302802188047,-3.89539091603754
"Slc19a3",-0.234343999999999,4.8851,-2.84444933608233,0.0130002613718005,0.0534302802188047,-3.89551433590774
"Vmn1r205",-0.230164,4.133544,-2.84434169132287,0.0130030203535035,0.0534317301942818,-3.89572071471511
"Lipa",0.255039999999999,11.23202,2.84417136544008,0.0130073870512169,0.0534397848028348,-3.89604726291695
"Zfp87",-0.337198,8.496989,-2.84367352510434,0.0130201585752298,0.0534784309274848,-3.89700169133447
"3110070M22Rik",-0.223350000000001,8.960207,-2.84361697046016,0.0130216101965645,0.0534784309274848,-3.89711011159828
"Chac2",0.293318,7.484545,2.84344107413368,0.0130261260443725,0.0534855854552452,-3.89744731682746
"Igfbp4",-0.254450000000001,8.106307,-2.84332386566177,0.0130291360299607,0.0534855854552452,-3.89767201040844
"Rpap3",0.220116,7.449702,2.84326772098406,0.0130305781010932,0.0534855854552452,-3.8977796412616
"Aprt",0.363022,10.217369,2.84303797216106,0.0130364808083949,0.0534999247516572,-3.89822007010963
"Wipi1",1.025004,8.624858,2.84259534835514,0.0130478600839461,0.0535367296792513,-3.89906855430135
"Adpgk",0.385598000000001,7.421361,2.84236711743836,0.0130537314012251,0.0535509254564205,-3.89950604619531
"Hdac3",0.302966,9.966201,2.84196366478646,0.0130641166873253,0.0535775216104422,-3.90027939503309
"Unk",-0.211146,9.771839,-2.84192780845269,0.0130650400576666,0.0535775216104422,-3.90034812401771
"Ddc",-0.218569999999999,7.878899,-2.84161446207064,0.0130731120569193,0.0536007249512463,-3.90094873285681
"Tmem87a",-0.348458,9.095921,-2.8401884694449,0.0131099082521436,0.0537416693090456,-3.90368179407374
"Zfp874b",-0.29858,5.601144,-2.83995996108651,0.013115814083794,0.0537559556191824,-3.90411972022912
"Prmt6",0.254462000000001,7.841379,2.83982154564177,0.0131193927179893,0.0537607002575514,-3.90438498278975
"Obfc1",0.304170000000001,6.477145,2.83956563519164,0.0131260116214222,0.0537778992740407,-3.90487540652702
"Nmt1",-0.198800000000001,10.9775,-2.83886565708736,0.0131441326613453,0.0538422080571544,-3.90621677671634
"Gm13238",-0.350086000000001,8.527833,-2.83851413155205,0.0131532421957055,0.0538695861670668,-3.90689037328228
"B9d2",0.253176,8.256794,2.83834719145659,0.0131575704943699,0.0538773760645359,-3.90721025776939
"Mrpl10",0.252498,7.762119,2.83824629809956,0.0131601870584269,0.0538781552026967,-3.90740358351192
"Usp18",0.468092,7.055386,2.83743297493121,0.0131812983634087,0.053954638056747,-3.90896195785581
"Cyp2j8",-0.292562,4.859727,-2.83683533870173,0.013196832247233,0.0540082670258118,-3.91010698830625
"Arl6ip5",0.22264,10.6493,2.83643151763294,0.0132073385933294,0.0540413047362211,-3.91088064595946
"Trove2",-0.263092,5.98295,-2.83586085639911,0.0132221996398949,0.0540921453948978,-3.91197389344104
"1110008L16Rik",0.42138,6.918714,2.83566384504165,0.0132273339712314,0.0541031825686435,-3.91235130554072
"Zfp13",-0.24723,7.314435,-2.83555767824933,0.0132301016031991,0.0541045370535249,-3.91255468500753
"Col11a1",-0.257878,7.683905,-2.83484541525888,0.0132486840510608,0.0541705538644551,-3.91391908649231
"Paip2",-0.202500000000001,11.10435,-2.83396532475468,0.0132716802974408,0.0542545899640961,-3.91560485061004
"Atg4b",0.245464000000001,9.763026,2.83374204991914,0.0132775205487208,0.0542588947291943,-3.91603249898066
"Adamts16",-0.37197,6.160573,-2.83373824139939,0.0132776201908692,0.0542588947291943,-3.91603979353287
"Trim66",0.290938,5.690723,2.83302316980204,0.0132963415573018,0.0543254021382603,-3.91740934174641
"Fam53b",-0.401957999999999,8.736799,-2.83235169688606,0.0133139449855426,0.0543873183129064,-3.91869530353303
"Npcd",-0.315182,5.375987,-2.83225613979537,0.0133164519772208,0.0543875542773894,-3.91887830174687
"Zcchc2",0.246152,9.174914,2.83184640555596,0.0133272068149144,0.0544155283746335,-3.91966295157769
"Spock2",0.280754,6.723809,2.83180849873879,0.0133282022349649,0.0544155283746335,-3.91973554241702
"Rpp38",0.473334,7.721671,2.83152689502625,0.0133355993309245,0.054435720357079,-3.92027480011518
"Clmp",0.295736000000001,9.387954,2.8309825107281,0.013349910476082,0.0544841227774081,-3.92131722964428
"Inpp5e",-0.275766,8.618593,-2.83077781622905,0.0133552955124194,0.0544960845550872,-3.92170918083284
"Clk3",-0.184900000000001,11.19323,-2.83010808866255,0.0133729293496989,0.0545580138047793,-3.92299152947062
"Pnpla3",-0.295414,6.504701,-2.82985016240406,0.0133797265899811,0.0545757179752243,-3.92348536749168
"Adamtsl1",-0.357376,8.471574,-2.82956792833083,0.0133871682989425,0.0545960439387177,-3.92402573266825
"S100a13",-0.219079999999999,11.38908,-2.82902340414482,0.0134015373004201,0.0546446083902182,-3.92506823768438
"Chuk",-0.26338,8.833112,-2.82757867764173,0.0134397341911067,0.054790295106979,-3.92783394254023
"Xdh",-0.416453999999999,9.364187,-2.82732684253257,0.013446403314578,0.0548074214397063,-3.92831600314517
"Napsa",-0.298578,9.110729,-2.82714025794672,0.013451346555423,0.0548175080950126,-3.92867315434958
